Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
12,"Kerstetter, Kiani",Jr,L,5-2,96,,96,26,,1,0,17,0.059000000000000004,62.0,7.0,20.0,412.0,30.0,,,,8.0,,0.0
11,"Pulver, Liz",Sr,OH,6-1,95,,95,26,,264,120,781,0.184,2.0,,1.0,37.0,6.0,4.0,28.0,8.0,282.0,,0.0
2,"Hitchcock, Kardasia",Sr,L,5-3,94,,94,26,,1,0,8,0.125,18.0,16.0,35.0,213.0,16.0,,,,17.0,,0.0
3,"Jaeger, Paige",So,L,5-6,92,,92,26,,1,1,6,0.0,18.0,19.0,17.0,143.0,29.0,,,,20.0,,0.0
17,"Harlow, Kendra",Sr,MB,6-1,92,,92,26,,221,68,535,0.28600000000000003,2.0,,,14.0,1.0,9.0,47.0,6.0,253.5,1.0,0.0
5,"Poole, Maria",Sr,OH,6-2,90,,90,25,,182,70,530,0.21100000000000002,5.0,1.0,3.0,40.0,1.0,2.0,34.0,4.0,202.0,,0.0
4,"Barden, Hailey",So,OH,5-7,88,,88,25,,22,15,138,0.051,8.0,2.0,7.0,158.0,20.0,1.0,1.0,1.0,25.5,,0.0
13,"Sakowicz, Leanne",Sr,S,5-10,76,,76,22,,39,13,133,0.195,703.0,14.0,15.0,146.0,1.0,5.0,24.0,5.0,70.0,8.0,0.0
14,"De'Long, Amiyah",Fr,OH,6-0,71,,71,24,,173,80,488,0.191,1.0,13.0,17.0,78.0,12.0,2.0,15.0,6.0,195.5,1.0,0.0
16,"Omolewa, Enitan",So,MB,6-0,50,,50,18,,83,42,211,0.19399999999999998,,10.0,27.0,11.0,,8.0,31.0,5.0,116.5,,0.0
6,"Gels, Jordan",Sr,OH,6-1,47,,47,14,,105,42,345,0.183,4.0,2.0,2.0,47.0,15.0,1.0,9.0,2.0,112.5,1.0,0.0
7,"Wattley , Nia",So,MB,6-1,43,,43,17,,42,25,127,0.134,5.0,2.0,13.0,13.0,3.0,3.0,28.0,5.0,60.0,1.0,0.0
1,"Kim, Julia",Fr,S,5-11,36,,36,14,,14,3,32,0.344,238.0,8.0,14.0,38.0,,1.0,4.0,,25.0,2.0,0.0
9,"Sachs, Maddie",Fr,OH,5-10,18,,18,11,,5,8,39,-0.077,,3.0,4.0,8.0,3.0,,1.0,,8.5,,0.0
10,"Jones, Nicole",Jr,MB,5-11,15,,15,6,,11,4,32,0.21899999999999997,2.0,2.0,8.0,5.0,,,3.0,1.0,14.5,,0.0
15,"Patriciello, Sabrina",So,L,5-7,1,,1,1,,0,0,1,0.0,,,,,,,,,,,
-,TEAM,-,-,-,-,-,12,10,,0,0,0,,,,,,16.0,,,,,,0.0
-,Totals,-,-,-,-,-,96,13,,1167,491,3427,0.19699999999999998,1075.0,99.0,183.0,1366.0,153.0,36.0,225.0,43.0,1245.5,16.0,13.0
-,Opponent Totals,-,-,-,-,-,96,13,,1304,459,3342,0.253,1185.0,153.0,212.0,1433.0,99.0,41.0,318.0,36.0,1407.0,21.0,13.0
