Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
25,"Chalupa, Anna",Fr,L/DS,5-3,102,,102,27.0,1.0,2,0,17,0.11800000000000001,12.0,19.0,23.0,183.0,25.0,,,,21.0,,,
7,"Otero, Nicole",Sr,L/DS,5-7,102,,102,27.0,,1,5,29,-0.138,99.0,19.0,20.0,507.0,15.0,,,,20.0,2.0,,
23,"Tedesco, Danielle",So,MB,6-3,100,,100,27.0,23.0,174,54,441,0.272,2.0,16.0,13.0,61.0,2.0,20.0,68.0,8.0,244.0,,,
3,"Macken, Charlotte",Fr,L/DS,5-3,99,,99,27.0,5.0,3,3,10,0.0,18.0,16.0,28.0,259.0,30.0,,,,19.0,1.0,,
34,"Okenwa, Akuabata",Jr,MB,6-2,98,,98,26.0,26.0,311,138,862,0.201,9.0,18.0,11.0,157.0,,7.0,62.0,6.0,367.0,,,
15,"Cozad, Grace",Fr,OH,5-10,98,,98,27.0,26.0,214,123,746,0.122,12.0,9.0,30.0,131.0,19.0,6.0,34.0,5.0,246.0,1.0,,
20,"O'Connell, Courtney",Jr,MB,5-11,94,,94,26.0,26.0,125,59,353,0.187,2.0,,1.0,22.0,1.0,7.0,81.0,9.0,172.5,,,
9,"Evering, Chloe",Jr,OH,5-10,80,,80,26.0,21.0,233,74,600,0.265,4.0,,,51.0,10.0,8.0,24.0,4.0,253.0,,,
12,"Vaughan, Andersen",Fr,S,6-0,64,,64,17.0,16.0,38,6,119,0.26899999999999996,633.0,13.0,24.0,142.0,1.0,,22.0,3.0,62.0,23.0,,
11,"Cameron, Kelly",Jr,S,6-0,43,,43,12.0,11.0,28,9,95,0.2,324.0,13.0,1.0,105.0,,,6.0,1.0,44.0,4.0,,
1,"Tiangco, Tatiana",So,OH,6-0,25,,25,12.0,3.0,46,38,174,0.046,2.0,,,14.0,5.0,,4.0,3.0,48.0,,,
10,"Fisher, Dominique",Jr,MB,6-1,18,,18,11.0,2.0,6,7,24,-0.042,1.0,,,1.0,,2.0,10.0,2.0,13.0,,,
24,"Didawick, Taylor",Fr,L/DS,5-7,17,,17,11.0,,1,0,6,0.16699999999999998,,,1.0,7.0,1.0,,,,1.0,,,
14,"Payne, Alexandria",Fr,OH,5-10,14,,14,6.0,2.0,18,11,78,0.09,1.0,,,5.0,1.0,1.0,2.0,1.0,20.0,,,
19,"Malcoln, Selah",Fr,OH,5-10,4,,4,3.0,,2,2,12,0.0,,,,3.0,,,1.0,,2.5,,,
18,"Stone, Maddie",Fr,S,5-9,1,,1,1.0,,0,0,0,,1.0,,,,,,,,,,,
-,TEAM,-,-,-,-,-,20,13.0,,0,0,0,,,,,,12.0,,,,,,,
-,Totals,-,-,-,-,-,102,,,1202,529,3566,0.18899999999999997,1119.0,123.0,152.0,1648.0,122.0,51.0,314.0,42.0,1533.0,31.0,,
-,Opponent Totals,-,-,-,-,-,102,,,1300,603,3781,0.184,1219.0,122.0,221.0,1569.0,123.0,31.0,274.0,36.0,1590.0,45.0,,
